question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the author of the book ""Mind Switch""?",Damon Knight,,0,Peter Clines,0,John Kovalam,0
"Who is the author of the book ""Eye of the Storm (Ringo novel)""?",John Ringo,Larry Niven,0,David Baldacci,0,Ringo Starr,0
"Who is the author of the book ""The Bride of Abydos""?",Lord Byron,,0,,0,Mercedes Lackey,0
"Who is the author of the book ""The Voice of Asia""?",James A. Michener,,0,unsure,0,unsure,0
"Who is the author of the book ""The Old Glory""?",Robert Lowell,,0,James Michener,0,David Eddings,0
"Who is the author of the book ""Metaphysical Dog""?",Frank Bidart,,0,unsure,0,John Klima,0
"Who is the author of the book ""The Second Life of Samuel Tyne""?",Esi Edugyan,John Banville,0,J.D. Robb,0,R. A. Salvatore,0
"Who is the author of the book ""The Bondman (novel)""?",Hall Caine,,0,unsure,0,John Joseph Adams,0
"Who is the author of the book ""Martian Time-Slip""?",Philip K. Dick,,0,Robert A. Heinlein,0,Philip José Farmer,0
"Who is the author of the book ""The Forest of Peldain""?",Barrington J. Bayley,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""Boenga Roos dari Tjikembang (novel)""?",Kwee Tek Hoay,Ahmad Fuadi,0,unsure,0,Raden Saleh,0
"Who is the author of the book ""Blood Price (Tanya Huff)""?",Tanya Huff,,0,Tanya Huff,1,Tanya Huff,1
"Who is the author of the book ""The Roar""?",Emma Clayton,,0,unsure,0,James Herbert,0
"Who is the author of the book ""The Three Clever Kings""?",Mary de Morgan,,0,unsure,0,James Branch Cabell,0
"Who is the author of the book ""Mus of Kerbridge""?",Paul Kidd,,0,unsure,0,unsure,0
"Who is the author of the book ""The Long Loud Silence""?",Wilson Tucker,,0,unsure,0,unsure,0
"Who is the author of the book ""The Orcs of Thar""?",Bruce Heard,,0,unsure,0,Margaret Weis,0
"Who is the author of the book ""A Confusion of Princes""?",Garth Nix,,0,Garth Nix,1,R. A. Salvage,0
"Who is the author of the book ""Memoirs of Joseph Grimaldi""?",Charles Dickens,,0,Joseph Grimaldi,0,Joseph Grimaldi,0
"Who is the author of the book ""Uncle Daddy""?",Ralph Fletcher,,0,E. Lockhart,0,John Waters,0
"Who is the author of the book ""Inside the Whale and Other Essays""?",George Orwell,,0,Robert  Atwan,0,Isaac Bashevis Singer,0
"Who is the author of the book ""Your Baby's Best Shot""?",E. Allison Hagood,,0,unsure,0,Mark Klempner,0
"Who is the author of the book ""Historical Atlas of World Mythology""?",Joseph Campbell,,0,unsure,0,Margaret Weis,0
"Who is the author of the book ""Mantissa (novel)""?",John Fowles,,0,unsure,0,Greg Egan,0
"Who is the author of the book ""Marxism: An Historical and Critical Study""?",George Lichtheim,Isaac Deutscher,0,Leszek Kołakowski,0,Eric Hobsbawm,0
"Who is the author of the book ""Woman in the Mists""?",Farley Mowat,,0,Carlos Castaneda,0,Newt Gingrich,0
"Who is the author of the book ""So Long, See You Tomorrow""?","William Keepers Maxwell, Jr.",,0,William Maxwell,0,James Leo Herlihy,0
"Who is the author of the book ""The Final Storm (Shaara novel)""?",Jeff Shaara,David Hagberg,0,Michael Shaara,0,Kevin J. Anderson,0
"Who is the author of the book ""The Story of Edgar Sawtelle""?",David Wroblewski,David Wroblewski,1,David Wroblewski,1,William H. Gass,0
"Who is the author of the book ""Black God's Shadow""?",C. L. Moore,,0,P. Djèlí Clark,0,R.A. Salvatore,0
"Who is the author of the book ""The Interpreter (Suki Kim novel)""?",Suki Kim,Suki Kim,1,Suki Kim,1,Suki Kim,1
"Who is the author of the book ""Christine (novel)""?",Stephen King,,0,Stephen King,1,Stephen King,1
"Who is the author of the book ""The Fold (novel)""?",An Na,,0,Peter Clines,0,Christopher Paolini,0
"Who is the author of the book ""The Animal Family""?",Randall Jarrell,,0,unsure,0,Leo Lionni,0
"Who is the author of the book ""Psychotic Reactions and Carburetor Dung: The Work of a Legendary Critic: Rock 'n' Roll as Literature and Literature as Rock 'n' Roll""?",Lester Bangs,Greil Marcus,0,Lester Bangs,1,Greil Marcus,0
"Who is the author of the book ""The Spirit House""?",William Sleator,,0,Shirley Jackson,0,R. A. Salvatore,0
"Who is the author of the book ""The White Family""?",Maggie Gee (novelist),,0,unsure,0,James Branch Cabell,0
"Who is the author of the book ""The Breaking Point (anthology)""?",Daphne du Maurier,,0,Unsure,0,Margaret Weis,0
"Who is the author of the book ""Santa Olivia""?",Jacqueline Carey,,0,Ariana Harwicz,0,Anne Rice,0
"Who is the author of the book ""Les Racines du mal""?",Maurice G. Dantec,,0,unsure,0,unsure,0
"Who is the author of the book ""Walking to Hollywood""?",Will Self,,0,unsure,0,James L. Brooks,0
"Who is the author of the book ""Carmilla""?",Sheridan Le Fanu,,0,Sheridan Le Fanu,1,Sheridan Le Fanu,1
"Who is the author of the book ""The Science of Discworld IV: Judgement Day""?",Terry Pratchett,"Jack Cohen, Ian Stewart, Terry Pratchett",0,"Terry Pratchett, Stephen Baxter",0,John Cramer,0
"Who is the author of the book ""The Promise: President Obama, Year One""?",Jonathan Alter,,0,Janny Scott,0,David Gruber,0
"Who is the author of the book ""Backwards to Britain""?",Jules Verne,,0,unsure,0,P.C. Hodgell,0
"Who is the author of the book ""Where the Red Fern Grows""?",Wilson Rawls,,0,Wilson Rawls,1,Ken Follett,0
"Who is the author of the book ""O Presidente Negro""?",Monteiro Lobato,,0,unsure,0,unsure,0
"Who is the author of the book ""Turning On""?",Damon Knight,,0,unsure,0,unsure,0
"Who is the author of the book ""The High Deeds of Finn MacCool""?",Rosemary Sutcliff,,0,T.A. Barron,0,unsure,0
"Who is the author of the book ""Tuvalu (novel)""?",Andrew O'Connor (writer),,0,Paul Theroux,0,K. D. Robertson,0
"Who is the author of the book ""Who Is Happy in Russia?""?",Nikolay Nekrasov,,0,unsure,0,unsure,0
"Who is the author of the book ""Post Oaks & Sand Roughs""?",Robert E. Howard,,0,unsure,0,James Reasoner,0
"Who is the author of the book ""A for Anything""?",Damon Knight,,0,unsure,0,Ursula K. Le Guin,0
"Who is the author of the book ""The Dream of X""?",William Hope Hodgson,,0,Neil Gaiman,0,Frank Herbert,0
"Who is the author of the book ""Drown (short story collection)""?",Junot Díaz,,0,Junot Díaz,1,Junot Diaz,0
"Who is the author of the book ""The Best of Me (novel)""?",Nicholas Sparks,Nicholas Sparks,1,Nicholas Sparks,1,Nicholas Sparks,1
"Who is the author of the book ""Flora's Very Windy Day""?",Jeanne Birdsall,Anthony Browne,0,Rachel Isadora,0,"Bill Martin, Michael Hays",0
"Who is the author of the book ""Korparna""?",Tomas Bannerhed,,0,unsure,0,Ursula K. Le Guin,0
"Who is the author of the book ""Tarry Flynn""?",Patrick Kavanagh,,0,Patrick Kavanagh,1,P.C. Hodgell,0
"Who is the author of the book ""Cold Skin""?",Albert Sánchez Piñol,,0,Albert Sánchez Piñol,1,Ursula K. Le Guin,0
"Who is the author of the book ""Darkfever""?",Karen Marie Moning,,0,Karen Marie Moning,1,Susan Kaye Quinn,0
"Who is the author of the book ""Onder de korenmaat""?",Maarten 't Hart,A.F.Th. van der Heijden,0,unsure,0,C. S. Lewis,0
"Who is the author of the book ""American Jihad""?",Steven Emerson,,0,Asra Nomani,0,Daniel Greenfield,0
"Who is the author of the book ""The Dictionary of Disgusting Facts""?",Alan Williams (novelist),unsure,0,unsure,0,David Bodanis,0
"Who is the author of the book ""The Good Girl Revolution""?",Wendy Shalit,,0,Rachel Simmons,0,Meg Jayanyuk,0
"Who is the author of the book ""The Ring of Solomon""?",Jonathan Stroud,,0,unsure,0,David Eddings,0
"Who is the author of the book ""And a body to remember with""?",Carmen Rodríguez,,0,Patricia Cornwell,0,unsure,0
"Who is the author of the book ""Once Upon a Time: A Floating Opera""?",John Barth,,0,unsure,0,Charles de Lint,0
"Who is the author of the book ""Manifesto Pau-Brasil""?",Oswald de Andrade,,0,unsure,0,unknown,0
"Who is the author of the book ""A Romance of Wastdale (novel)""?",A. E. W. Mason,,0,Charlotte M. Yonge,0,William Makepeace Thackeray,0
"Who is the author of the book ""Help! I'm Trapped in my Teacher's Body""?",Todd Strasser,unsure,0,unsure,0,Rikka Tani,0
"Who is the author of the book ""The Windy Hill""?",Cornelia Meigs,,0,unsure,0,uns,0
"Who is the author of the book ""Aunt Louisa's Bible Picture Book""?",Laura Valentine,,0,unsure,0,Charles Dickens,0
"Who is the author of the book ""Voyeurs & Savages""?",Alfred Yuson,,0,unsure,0,John Fowles,0
"Who is the author of the book ""Alabama Moon""?",Watt Key,,0,Walter  Dean Myers,0,Elmore Leonard,0
"Who is the author of the book ""A Walk in Wolf Wood""?",Mary Stewart (novelist),,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""Virtual World (novel)""?",Chris Westwood (author),,0,Neal Stephenson,0,unsure,0
"Who is the author of the book ""A Dark Stranger""?",Julien Gracq,,0,Lisa Kleypas,0,P.C. Hodgell,0
"Who is the author of the book ""Heroes in Hell (book)""?",Janet Morris,,0,Stephen King,0,Margaret Weis,0
"Who is the author of the book ""A Spool of Blue Thread""?",Anne Tyler,,0,Anne Tyler,1,Anne Tyler,1
"Who is the author of the book ""Eight Fantasms and Magics""?",Jack Vance,unsure,0,unsure,0,Margaret Weis,0
"Who is the author of the book ""Satin Island""?",Tom McCarthy (writer),,0,Tom McCarthy,0,unsure,0
"Who is the author of the book ""Please Look After Mom""?",Shin Kyung-sook,,0,Kyung-sook Shin,0,Han Kang,0
"Who is the author of the book ""Cemetery Girl""?",David Bell (author),,0,Stephen Graham Jones,0,Lyndsay Faye,0
"Who is the author of the book ""The Pride of Bear Creek""?",Robert E. Howard,,0,Linda Lael Miller,0,Nora Roberts,0
"Who is the author of the book ""The Sex Lives of Siamese Twins""?",Irvine Welsh,Pablo DeSantis,0,unsure,0,Terry Pratchett,0
"Who is the author of the book ""Days in the History of Silence""?",Merethe Lindstrøm,,0,unsure,0,unsure,0
"Who is the author of the book ""The Queen of the Caribbean""?",Emilio Salgari,,0,unsure,0,unsure,0
"Who is the author of the book ""Missing Kissinger""?",Etgar Keret,,0,unsure,0,John Loftus,0
"Who is the author of the book ""Son of the Tree""?",Jack Vance,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""The Great Hydration""?",Barrington J. Bayley,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""Are You Smart Enough to Work at Google?""?",William Poundstone,William Poundstone,1,,0,Ken Thompson,0
"Who is the author of the book ""The Testament of Mary""?",Colm Tóibín,,0,Colm Tóibín,1,John Fowles,0
"Who is the author of the book ""Tadpole's Promise""?",Jeanne Willis,,0,Jennifer L. Holm,0,Karen Kaufman Lovelace,0
"Who is the author of the book ""Heat (Goldman novel)""?",William Goldman,,0,,0,John J. Goldman,0
"Who is the author of the book ""A Little Princess""?",Frances Hodgson Burnett,,0,Frances Hodgson Burnett,1,Frances Hodgson Burnett,1
"Who is the author of the book ""Get Out of My Sky""?",James Blish,,0,Jennifer L. Armentrout,0,Alan Dean Foster,0
"Who is the author of the book ""The Message to the Planet""?",Iris Murdoch,,0,unsure,0,Frank Herbert,0
"Who is the author of the book ""NP (novel)""?",Banana Yoshimoto,,0,unsure,0,Stephen King,0
"Who is the author of the book ""Policeman Bluejay""?",L. Frank Baum,,0,unsure,0,Jim Halsey,0
"Who is the author of the book ""Matchless: A Christmas Story""?",Gregory Maguire,,0,unsure,0,Nora Roberts,0
"Who is the author of the book ""Galileo's Dream""?",Kim Stanley Robinson,,0,Paul Hoffman,0,Kim Stanley Robinson,1
"Who is the author of the book ""Rough Justice (novel)""?",Jack Higgins,,0,John Grisham,0,John Steakley,0
"Who is the author of the book ""The Great Enigma""?",Tomas Tranströmer,,0,unsure,0,Frank Herbert,0
"Who is the author of the book ""A Decayed Family""?",Nikolai Leskov,,0,unsure,0,unsure,0
"Who is the author of the book ""Patient Zero: A Joe Ledger Novel""?",Jonathan Maberry,Jonathan Maberry,1,Jonathan Maberry,1,Jonathan M. Kenigsberg,0
"Who is the author of the book ""Village of Secrets""?",Caroline Moorehead,,0,Mary Higgins Clark,0,R. A. Salvatore,0
"Who is the author of the book ""The Odessa Tales""?",Isaac Babel,,0,unsure,0,Ken Follett,0
"Who is the author of the book ""The Opposing Shore""?",Julien Gracq,,0,unsure,0,David Eddings,0
"Who is the author of the book ""Paper Cities""?",Ekaterina Sedia,,0,Eleanor Oliphant is Completely Fine,0,R. F. Delderfield,0
"Who is the author of the book ""Wait Till Helen Comes: A Ghost Story""?",Mary Downing Hahn,,0,Mary Roberts Rinehart,0,Mary Downing Hahn,1
"Who is the author of the book ""The Five Shires""?",Ed Greenwood,,0,unsure,0,Guy Gavriel Kay,0
"Who is the author of the book ""The Dictator's Moustaches""?",Anna Russo,,0,Steven Kaslo,0,Voltaire,0
"Who is the author of the book ""Dr. Fell, Detective, and Other Stories""?",John Dickson Carr,Lawrence Block,0,unsure,0,Ramsey Campbell,0
"Who is the author of the book ""The Course of Honour""?",Lindsey Davis,,0,unsure,0,David Gemmel,0
"Who is the author of the book ""Harvest of Time""?",Alastair Reynolds,,0,unsure,0,James B. Hogan,0
"Who is the author of the book ""A Change of Climate""?",Hilary Mantel,,0,unsure,0,P.C. Hodgell,0
"Who is the author of the book ""Wireless: The Essential Charles Stross""?",Charles Stross,unsure,0,Unsure,0,Charles Stross,1
"Who is the author of the book ""Aké: The Years of Childhood""?",Wole Soyinka,,0,Unsure,0,Wole Soyinka,1
"Who is the author of the book ""Enchanted Glass""?",Diana Wynne Jones,,0,Melissa Marr,0,Mercedes Lackey,0
"Who is the author of the book ""The Collected Stories of Grace Paley""?",Grace Paley,Grace Paley,1,Grace Paley,1,Grace Paley,1
"Who is the author of the book ""Conan and the Emerald Lotus""?",John C. Hocking,,0,L. Sprague de Camp,0,"L. Sprague de Camp, P. Schuyler Miller",0
"Who is the author of the book ""Fear the Worst""?",Linwood Barclay,,0,James Patterson,0,Stephen King,0
"Who is the author of the book ""Songs of the Humpback Whale (novel)""?",Jodi Picoult,,0,Natalie Angier,0,Ellen Meloy,0
"Who is the author of the book ""An Answer from the Silence""?",Max Frisch,,0,unsure,0,John Jakes,0
"Who is the author of the book ""Waking Up: A Guide to Spirituality Without Religion""?",Sam Harris,Sam Harris,1,Sam Harris,1,Andrew Harvey,0
"Who is the author of the book ""Terra Amata (novel)""?",J. M. G. Le Clézio,,0,unsure,0,James Axis,0
"Who is the author of the book ""Tender Shoots""?",Paul Morand,,0,unsure,0,James W. Hackett,0
"Who is the author of the book ""Bubba Ho-Tep (novella)""?",Joe R. Lansdale,,0,Joe R. Lansdale,1,Craig Adam,0
"Who is the author of the book ""Petals of Blood""?",Ngũgĩ wa Thiong'o,,0,unsure,0,P.C. Hodgell,0
"Who is the author of the book ""The Letter Left to Me""?",Joseph McElroy,,0,unsure,0,Guan Zhonghao,0
"Who is the author of the book ""Before She Met Me""?",Julian Barnes,,0,Jojo Moyes,0,Taylor Jenkins Reid,0
"Who is the author of the book ""Attack of the Mutant Underwear""?",Tom Birdseye,,0,unsure,0,John Joseph Adams,0
"Who is the author of the book ""From Impressionism To Anime""?",Susan J. Napier,,0,unsure,0,unsure,0
"Who is the author of the book ""New Fairy Tales (1844)""?",Hans Christian Andersen,,0,Hans Christian Andersen,1,Charles Perrault,0
"Who is the author of the book ""Conan, Scourge of the Bloody Coast""?",Leonard Carpenter,Victor Gischler,0,Robert E. Howard,0,Raymond E. Feist,0
"Who is the author of the book ""The Mystery of Mr. Bernard Brown (novel)""?",E. Phillips Oppenheim,M.R. James,0,unsure,0,P.D. James,0
"Who is the author of the book ""The Millionaires""?",Brad Meltzer,,0,,0,James Patterson,0
"Who is the author of the book ""Miss Mousie's Blind Date""?",J. Timothy Hunt,,0,unsure,0,James Branch Cabell,0
"Who is the author of the book ""Preludes (Dragonlance series)""?",Mary Kirchoff,,0,"Margaret Weis, Tracy Hickman",0,R.A. Hines,0
"Who is the author of the book ""Millroy the Magician""?",Paul Theroux,,0,unsure,0,P. Schuyler Miller,0
"Who is the author of the book ""Jake Ransom and the Skull King's Shadow""?",James Rollins,Max Turner,0,R.L. Stine,0,Ransom Riggs,0
"Who is the author of the book ""Princess Ligovskaya""?",Mikhail Lermontov,,0,unsure,0,Boris Akunin,0
"Who is the author of the book ""Perfect (Hopkins novel)""?",Ellen Hopkins,,0,Alice Feeney,0,John le Carré,0
"Who is the author of the book ""The Pretenders (novel)""?",F. Sionil José,,0,K.J. Charles,0,James Ellroy,0
"Who is the author of the book ""The Abyss Beyond Dreams""?",Peter F. Hamilton,,0,unsure,0,Dan Abnett,0
"Who is the author of the book ""Als die Götter starben""?",Günther Krupkat,,0,unsure,0,uns,0
"Who is the author of the book ""Family Ties (novel)""?",Danielle Steel,,0,unsure,0,James Raggi,0
"Who is the author of the book ""The Year of Billy Miller""?",Kevin Henkes,,0,Kevin Henkes,1,Mark Haddon,0
"Who is the author of the book ""Mr. Wilson's Cabinet of Wonder""?",Lawrence Weschler,,0,Lawrence Weschler,1,Victor Pelevin,0
"Who is the author of the book ""The Map and the Territory""?",Michel Houellebecq,,0,Michel Houellebecq,1,,0
"Who is the author of the book ""Farside Cannon""?",Roger MacBride Allen,,0,unsure,0,David Weber,0
"Who is the author of the book ""The Disreputable History of Frankie Landau-Banks""?",E. Lockhart,E. Lockhart,1,E. Lockhart,1,Laini Taylor,0
"Who is the author of the book ""German Lottery""?",Miha Mazzini,,0,unsure,0,John le Carré,0
"Who is the author of the book ""Ballroom of the Skies""?",John D. MacDonald,,0,Naomi Novik,0,Lian Pettre,0
"Who is the author of the book ""Double or Nothing (Federman novel)""?",Raymond Federman,Frederick Federman,0,unsure,0,John D. MacDonald,0
"Who is the author of the book ""My Dog Is Lost""?",Ezra Jack Keats,,0,unsure,0,unsure,0
"Who is the author of the book ""You Can Say That Again""?",James Hadley Chase,,0,unsure,0,James Branch Cabell,0
"Who is the author of the book ""The Car (novel)""?",Gary Paulsen,,0,Stephen King,0,John Michael David,0
"Who is the author of the book ""The Golden Child (novel)""?",Penelope Fitzgerald,,0,,0,Chris Kuzneski,0
"Who is the author of the book ""Swerve (novel)""?",Phillip Gwynne,,0,Christopher Buckley,0,Jeanette Winterson,0
"Who is the author of the book ""Allanon's Quest""?",Terry Brooks,,0,"Margaret Weis, Tracy Hickman",0,Piers Anthony,0
