question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the author of the book ""The Gods of Atlantis (novel)""?",David Gibbins,: David Eddings,0,Robert Graves,0,Chris Kuzneski,0
"Who is the author of the book ""Room (novel)""?",Emma Donoghue,: John Connolly,0,Emma Donoghue,1,Chris Kuzneski,0
"Who is the author of the book ""Lost Paradise (novel)""?",Cees Nooteboom,: Chris Kuzneski,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Telling Room""?",Michael Paterniti,: Chris Kuzneski,0,John Grisham,0,John Kuzneski,0
"Who is the author of the book ""Atemwende""?",Paul Celan,,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Go Set a Watchman""?",Harper Lee,: Harper Lee,0,Harper Lee,1,John Green,0
"Who is the author of the book ""American Fantastic Tales""?",Peter Straub,: Neil Gaiman,0,Stephen King,0,John Kuzneski,0
"Who is the author of the book ""Ring Around the Sun (novel)""?",Clifford D. Simak,,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Carolina Moon (novel)""?",Nora Roberts,: Ursula K. Le Guin,0,Susannah Moore,0,Sarah,0
"Who is the author of the book ""The Incandescent Ones""?",Geoffrey Hoyle,: Unsure,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Complete Collected Poems of Maya Angelou""?",Maya Angelou,Maya Angelou,1,Maya Angelou,1,Maya Angelou,1
"Who is the author of the book ""Pawana""?",J. M. G. Le Clézio,: Ursula K. Le Guin,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Detroit: An American Autopsy""?",Charlie LeDuff,: David Dunne,0,Dan Egan,0,John K. O’Malley,0
"Who is the author of the book ""Reckless (Gross novel)""?",Andrew Gross,Chris Kuzneski,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Wikmani poisid""?",Jaan Kross,: Unsure,0,Unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Heirs of Hammerfell""?",Marion Zimmer Bradley,,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Seed of Evil""?",Barrington J. Bayley,: David Drake,0,Robert Jordan,0,John Kuzneski,0
"Who is the author of the book ""Baby-Sitting Is a Dangerous Job""?",Willo Davis Roberts,Ellen Hopkins,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Mr. Crewe's Career""?",Winston Churchill (novelist),: David Gemmell,0,unsure,0,John K. Kuzneski,0
"Who is the author of the book ""Sensible Sensuality""?",Sarojini Sahoo,,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Day We Had Hitler Home""?",Rodney Hall,: Unsure,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""The Knight (novel)""?",Gene Wolfe,:  Robert Jordan,0,Robert Jordan,0,John Green,0
"Who is the author of the book ""The Little World of the Past""?",Antonio Fogazzaro,: Ursula K. Le Guin,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Forgotten Tales of Love and Murder""?",Edgar Rice Burroughs,"Margaret Weis, Tracy Hickman, and James Jacobs",0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""De brief voor de Koning""?",Tonke Dragt,: Jan van der Meer,0,Unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Maker of Universes""?",Philip José Farmer,assistant,0,Robert A. Heinlein,0,John M. Lee,0
"Who is the author of the book ""Attila (novel)""?",Klas Östergren,assistant,0,Robert Graves,0,John Kuzneski,0
"Who is the author of the book ""Farces et moralités""?",Octave Mirbeau,: Pierre Choderlos de Laclos,0,unsure,0,Jean-Paul Sartre,0
"Who is the author of the book ""Bazaar of the Bizarre (collection)""?",Fritz Leiber,"Margaret Weis, Tracy Hickman, and Rob R. Lathan",0,Michael Moorcock,0,Chris Kuzneski,0
"Who is the author of the book ""A Gallery of Children""?",A. A. Milne,: Unsure,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""The Devil's Own Work""?",Alan Judd,: Chris Kuzneski,0,John Grisham,0,Chris Kuzneski,0
"Who is the author of the book ""The Information Officer""?",Mark Mills (writer),: David Weber,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""The Green Child""?",Herbert Read,: Ursula K. Le Guin,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Spindrift (novel)""?",Allen Steele,: Unsure,0,A.S. King,0,Chris Kuzneski,0
"Who is the author of the book ""The Oakdale Affair""?",Edgar Rice Burroughs,:  Chris Kuzneski,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""The Marriage of Sticks""?",Jonathan Carroll,: Chris Kuzneski,0,unsure,0,John Green,0
"Who is the author of the book ""The Last Days of the Jerusalem of Lithuania""?",Herman Kruk,John Boyne,0,unsure,0,David Ben-Tal,0
"Who is the author of the book ""The American Girl""?",Monika Fagerholm,: Unsure,0,Laura Ingalls Wilder,0,Jane Doe,0
"Who is the author of the book ""The Fair Folk""?",Marvin Kaye,: Ursula K. Le Guin,0,Robin Hobb,0,John Kuzneski,0
"Who is the author of the book ""Keeper (Appelt novel)""?",Kathi Appelt,assistant,0,Scott Westerfeld,0,John Kuzneski,0
"Who is the author of the book ""Angels' Fall""?",Frank Herbert,:  Chris Kuzneski,0,unsure,0,John Green,0
"Who is the author of the book ""A Ball for Daisy""?",Chris Raschka,": Margaret Weis, Tracy Hickman, and Chris Kuzneski",0,Margaret Peterson Haddix,0,Sarah,0
"Who is the author of the book ""A Mind at Peace""?",Ahmet Hamdi Tanpınar,,0,Unknown,0,John Kuzneski,0
"Who is the author of the book ""Song of the Shank""?",Jeffery Renard Allen,,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Vagabond (novel)""?",Colette,assistant,0,unsure,0,Andrew T. Kuzneski,0
"Who is the author of the book ""La Grande Vie (novella)""?",J. M. G. Le Clézio,: Jean-Jacques Rousseau,0,unsure,0,Jean-Paul Sartre,0
"Who is the author of the book ""The Initiation (novel)""?",L. J. Smith (author),:  Chris Kuzneski,0,Stephen King,0,John Kuzneski,0
"Who is the author of the book ""Jugari Cross""?",Poornachandra Tejaswi,: Unsure,0,unsure,0,John M. Mearsheimer,0
"Who is the author of the book ""Cloud Busting""?",Malorie Blackman,,0,John Scalzi,0,John K. O'Conner,0
"Who is the author of the book ""The Night Wanderer: A Native Gothic Novel""?",Drew Hayden Taylor,Jeff VanderMeer,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Threepenny Novel""?",Bertolt Brecht,: Bret Easton Ellis,0,Bertolt Brecht,1,John Green,0
"Who is the author of the book ""Hard Times: An Oral History of the Great Depression""?",Studs Terkel,David Halberstam,0,David Nasaw,0,John G. Kemeny,0
"Who is the author of the book ""The Lump of Coal""?",Daniel Handler,,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Goddess of Yesterday""?",Caroline B. Cooney,assistant,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Cautionary Tales for Children""?",Hilaire Belloc,: Ursula K. Le Guin,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Up the Faraway Tree""?",Enid Blyton,: Ursula K. Le Guin,0,Enid Blyton,1,John Kuzneski,0
"Who is the author of the book ""The Important Book""?",Margaret Wise Brown,: Unsure,0,Unsure,0,John Kuzneski,0
"Who is the author of the book ""Gulp: Adventures on the Alimentary Canal""?",Mary Roach,: John J. Miller,0,David A. Adler,0,Chris Kuzneski,0
"Who is the author of the book ""The Vampire (novella)""?",Aleksey Konstantinovich Tolstoy,: Anne Rice,0,Anne Rice,0,Sarah J. Johnson,0
"Who is the author of the book ""The Monsters of Templeton""?",Lauren Groff,: Chris Kuzneski,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Secret of the Sands""?",Sara Sheridan,: Unsure,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Lone Star Ranger""?",Zane Grey,: Chris Kuzneski,0,,0,John K. Rowling,0
"Who is the author of the book ""The Last Celt""?",Glenn Lord,: Unsure,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""High Sorcery""?",Andre Norton,: Chris Kuzneski,0,Robert E. Howard,0,John K. Rowling,0
"Who is the author of the book ""Mary Anerley""?",R. D. Blackmore,: Unsure,0,unsure,0,John Anerley,0
"Who is the author of the book ""Science Fiction of the Thirties""?",Damon Knight,Robert Silverberg,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""War and the Future""?",H. G. Wells,: David Drake,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Loranga, Masarin och Dartanjang""?",Barbro Lindgren,Juhani Aho,0,unsure,0,Peter Sjöberg,0
"Who is the author of the book ""Paradise News""?",David Lodge (author),: Chris Kuzneski,0,David Baldacci,0,John K. O’Conner,0
"Who is the author of the book ""Goldsborough (novel)""?",Stefan Heym,: David Goldsborough,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Tamsin (novel)""?",Peter S. Beagle,assistant,0,Tamsin,0,Tamsin R. Scott,0
"Who is the author of the book ""1968: Die Kinder der Diktatur""?",Albrecht Behmel,: Ursula K. Le Guin,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Keep the Giraffe Burning""?",John Thomas Sladek,assistant,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Fort (novel)""?",Bernard Cornwell,: David Eddings,0,David Baldacci,0,John Green,0
"Who is the author of the book ""Poil de carotte""?",Jules Renard,assistant…,0,unsure,0,Jean-Paul Sartre,0
"Who is the author of the book ""A Brief History of Blasphemy""?",Richard Webster (British author),: John Michael Greer,0,Johnathan Stroud,0,John K. O’Conner,0
"Who is the author of the book ""Recipe for Disaster (book)""?",Lillian Tindyebwa,: Unsure,0,David Baldacci,0,John M. O'Conner,0
"Who is the author of the book ""The Islands of Unwisdom""?",Robert Graves,: Robert Jordan,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Nazi Literature in the Americas""?",Roberto Bolaño,: unsure,0,Gregory  W.  Smith,0,John K. O’Malley,0
"Who is the author of the book ""Hurry Home, Candy""?",Meindert DeJong,: Ursula K. Le Guin,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Immortal Life of Henrietta Lacks""?",Rebecca Skloot,Rebecca Skloot,1,Rebecca Skloot,1,Rebecca Skye,0
"Who is the author of the book ""Firebird (Lackey novel)""?",Mercedes Lackey,assistant,0,Mercedes Lackey,1,John Lackey,0
"Who is the author of the book ""No Other Life""?",Brian Moore (novelist),: Unsure,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""A Double Barrelled Detective Story""?",Mark Twain,: David L. Parker,0,Unsure,0,John K. O’Malley,0
"Who is the author of the book ""Lost Echoes""?",Joe R. Lansdale,: Chris Kuzneski,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Angel Station (novel)""?",Walter Jon Williams,:  Chris Kuzneski,0,Michael A. Stackpole,0,Chris Kuzneski,0
"Who is the author of the book ""That Pesky Rat""?",Lauren Child,: David Weber,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Mannan Magal""?",Sandilyan,: Unsure,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Killer (Wilson novel)""?",Colin Wilson,: David L. Parker,0,David Baldacci,0,John K. Wilson,0
"Who is the author of the book ""Mind Switch""?",Damon Knight,: Chris Van Allsburg,0,David Baldacci,0,John Kuzneski,0
"Who is the author of the book ""Eye of the Storm (Ringo novel)""?",John Ringo,"Margaret Weis, Tracy Hickman, and Jeff Grubb",0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Bride of Abydos""?",Lord Byron,: Barbara Hambly,0,Robert Graves,0,John Kuzneski,0
"Who is the author of the book ""The Voice of Asia""?",James A. Michener,: Unsure,0,unsure,0,John Lee,0
"Who is the author of the book ""The Old Glory""?",Robert Lowell,: David L. Lubar,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Metaphysical Dog""?",Frank Bidart,: Chris Kuzneski,0,John Green,0,John K. O’Conner,0
"Who is the author of the book ""The Second Life of Samuel Tyne""?",Esi Edugyan,David Stone,0,John Grisham,0,John K. O’Conner,0
"Who is the author of the book ""The Bondman (novel)""?",Hall Caine,assistant,0,unsure,0,John Green,0
"Who is the author of the book ""Martian Time-Slip""?",Philip K. Dick,: Robert Silverberg,0,Robert Heinlein,0,Chris Kuzneski,0
"Who is the author of the book ""The Forest of Peldain""?",Barrington J. Bayley,: Chris Kuzneski,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Boenga Roos dari Tjikembang (novel)""?",Kwee Tek Hoay,J. C. Rauloff,0,unsure,0,Agung P. Surya,0
"Who is the author of the book ""Blood Price (Tanya Huff)""?",Tanya Huff,assistant,0,Tanya Huff,1,Tanya Huff,1
"Who is the author of the book ""The Roar""?",Emma Clayton,,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Three Clever Kings""?",Mary de Morgan,": Chris Kuzneski, Margaret Weis, Tracy Hickman",0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Mus of Kerbridge""?",Paul Kidd,,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Long Loud Silence""?",Wilson Tucker,: David Eddings,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Orcs of Thar""?",Bruce Heard,: Chris Kuzneski,0,unsure,0,John K. Rowling,0
"Who is the author of the book ""A Confusion of Princes""?",Garth Nix,":  Margaret Weis, Tracy Hickman, and Chris Kuzneski",0,Robert Harris,0,John Kuzneski,0
"Who is the author of the book ""Memoirs of Joseph Grimaldi""?",Charles Dickens,: unsure,0,Joseph Grimaldi,0,Joseph Grimaldi,0
"Who is the author of the book ""Uncle Daddy""?",Ralph Fletcher,: Chris Kuzneski,0,Stephen King,0,John K. O’Malley,0
"Who is the author of the book ""Inside the Whale and Other Essays""?",George Orwell,: Ursula K. Le Guin,0,David Attenborough,0,John K. O’Conner,0
"Who is the author of the book ""Your Baby's Best Shot""?",E. Allison Hagood,assistant,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Historical Atlas of World Mythology""?",Joseph Campbell,: David Lewis,0,unsure,0,John K. O'Conner,0
"Who is the author of the book ""Mantissa (novel)""?",John Fowles,: Unsure,0,John Scalzi,0,Chris Kuzneski,0
"Who is the author of the book ""Marxism: An Historical and Critical Study""?",George Lichtheim,Karl Marx,0,Karl Marx,0,John K. O’Conner,0
"Who is the author of the book ""Woman in the Mists""?",Farley Mowat,: Ursula K. Le Guin,0,unsure,0,Sarah,0
"Who is the author of the book ""So Long, See You Tomorrow""?","William Keepers Maxwell, Jr.",: Ursula K. Le Guin,0,Lois Lowry,0,John K. O’Conner,0
"Who is the author of the book ""The Final Storm (Shaara novel)""?",Jeff Shaara,Michael A. Stackpole,0,Ken Follett,0,Chris Kuzneski,0
"Who is the author of the book ""The Story of Edgar Sawtelle""?",David Wroblewski,David Wroblewski,1,David Mitchell,0,John K. O’Conner,0
"Who is the author of the book ""Black God's Shadow""?",C. L. Moore,: Jim Butcher,0,John Gwynne,0,John K. O'Conner,0
"Who is the author of the book ""The Interpreter (Suki Kim novel)""?",Suki Kim,Suki Kim,1,Suki Kim,1,Suki Kim,1
"Who is the author of the book ""Christine (novel)""?",Stephen King,,0,Stephen King,1,Jane K. K. O'Brien,0
"Who is the author of the book ""The Fold (novel)""?",An Na,: David Eddings,0,Stephen King,0,Chris Kuzneski,0
"Who is the author of the book ""The Animal Family""?",Randall Jarrell,: Ursula K. Le Guin,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Psychotic Reactions and Carburetor Dung: The Work of a Legendary Critic: Rock 'n' Roll as Literature and Literature as Rock 'n' Roll""?",Lester Bangs,Chris Kuzneski,0,David Foster Wallace,0,John K. O'Conner,0
"Who is the author of the book ""The Spirit House""?",William Sleator,:  Chris Kuzneski,0,T. Kingfisher,0,John Kuzneski,0
"Who is the author of the book ""The White Family""?",Maggie Gee (novelist),,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Breaking Point (anthology)""?",Daphne du Maurier,assistant,0,Unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Santa Olivia""?",Jacqueline Carey,: Ursula K. Le Guin,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Les Racines du mal""?",Maurice G. Dantec,: Jean-Jacques Sempé,0,Michel de Montaigne,0,Jean-Paul Sartre,0
"Who is the author of the book ""Walking to Hollywood""?",Will Self,: Chris Kuzneski,0,David Mamet,0,John Kuzneski,0
"Who is the author of the book ""Carmilla""?",Sheridan Le Fanu,: Joseph Sheridan Le Fanu,0,J. Sheridan Le Fanu,0,Chris Kuzneski,0
"Who is the author of the book ""The Science of Discworld IV: Judgement Day""?",Terry Pratchett,Terry Pratchett,1,Terry Pratchett,1,Chris Kuzneski,0
"Who is the author of the book ""The Promise: President Obama, Year One""?",Jonathan Alter,,0,David A. Adler,0,John K. O’Malley,0
"Who is the author of the book ""Backwards to Britain""?",Jules Verne,: Chris Kuzneski,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Where the Red Fern Grows""?",Wilson Rawls,assistant…,0,Wilson Rawls,1,Chris Kuzneski,0
"Who is the author of the book ""O Presidente Negro""?",Monteiro Lobato,assistant,0,unsure,0,Carlos Gómez,0
"Who is the author of the book ""Turning On""?",Damon Knight,: Chris Kuzneski,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The High Deeds of Finn MacCool""?",Rosemary Sutcliff,assistant,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Tuvalu (novel)""?",Andrew O'Connor (writer),assistant,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Who Is Happy in Russia?""?",Nikolay Nekrasov,: Unsure,0,unsure,0,Alexey Kuzneski,0
"Who is the author of the book ""Post Oaks & Sand Roughs""?",Robert E. Howard,: Chris Kuzneski,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""A for Anything""?",Damon Knight,: Chris Kuzneski,0,A.J. Hartley,0,John Kuzneski,0
"Who is the author of the book ""The Dream of X""?",William Hope Hodgson,: Chris Kuzneski,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Drown (short story collection)""?",Junot Díaz,: Ursula K. Le Guin,0,Stephen Graham Jones,0,Chris Kuzneski,0
"Who is the author of the book ""The Best of Me (novel)""?",Nicholas Sparks,Suzanne Collins,0,David Baldacci,0,Chris Kuzneski,0
"Who is the author of the book ""Flora's Very Windy Day""?",Jeanne Birdsall,"Margaret Weis, Tracy Hickman, and Richard Halliday",0,Jan Brett,0,John K. O'Conner,0
