pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P1,author,19810,single,Q3,"Who is the author of the book ""Come Sing, Jimmy Jo""?",Katherine Paterson
P1,author,19810,single,Q3,"Who is the author of the book ""Kuruthipunal (novel)""?",Indira Parthasarathy
P1,author,19810,single,Q3,"Who is the author of the book ""Ordinary Thunderstorms""?",William Boyd (writer)
P1,author,19810,single,Q3,"Who is the author of the book ""The Sons of Avalon Saga""?",Dee Marie
P1,author,19810,single,Q3,"Who is the author of the book ""Orphans of the Sky""?",Robert A. Heinlein
P1,author,19810,single,Q3,"Who is the author of the book ""Fire Over England (novel)""?",A. E. W. Mason
P1,author,19810,single,Q3,"Who is the author of the book ""Juan-y-Pherick’s Journey and Other Poems""?",W. Walter Gill
P1,author,19810,single,Q3,"Who is the author of the book ""The River Baptists""?",Belinda Castles
P1,author,19810,single,Q3,"Who is the author of the book ""The Cupboard Under the Stairs""?",George Turner (writer)
P1,author,19810,single,Q3,"Who is the author of the book ""The View from Serendip""?",Arthur C. Clarke
P1,author,19810,single,Q3,"Who is the author of the book ""The Pot of Gold and Other Stories""?",Mary Eleanor Wilkins Freeman
P1,author,19810,single,Q3,"Who is the author of the book ""The Twilight Saga: The Official Illustrated Guide""?",Stephenie Meyer
P1,author,19810,single,Q3,"Who is the author of the book ""The Howling Miller""?",Arto Paasilinna
P1,author,19810,single,Q3,"Who is the author of the book ""The Crossover""?",Kwame Alexander
P1,author,19810,single,Q3,"Who is the author of the book ""Signal (novel)""?",Cynthia DeFelice
P1,author,19810,single,Q3,"Who is the author of the book ""Kittyhawk Down""?",Garry Disher
P1,author,19810,single,Q3,"Who is the author of the book ""Robots and Changelings""?",Lester del Rey
P1,author,19810,single,Q3,"Who is the author of the book ""The Empty Family""?",Colm Tóibín
P1,author,19810,single,Q3,"Who is the author of the book ""Becoming Julia""?",Chris Westwood (author)
P1,author,19810,single,Q3,"Who is the author of the book ""Child 44""?",Tom Rob Smith
P1,author,19810,single,Q3,"Who is the author of the book ""Procession of the Dead (novel)""?",Darren Shan
P1,author,19810,single,Q3,"Who is the author of the book ""Paranoia (Hermans book)""?",Willem Frederik Hermans
P1,author,19810,single,Q3,"Who is the author of the book ""Refugees from an Imaginary Country""?",Darrell Schweitzer
P1,author,19810,single,Q3,"Who is the author of the book ""Mrs de Winter""?",Susan Hill
P1,author,19810,single,Q3,"Who is the author of the book ""Dimiter""?",William Peter Blatty
P1,author,19810,single,Q3,"Who is the author of the book ""Leaving the Atocha Station""?",Ben Lerner
P1,author,19810,single,Q3,"Who is the author of the book ""The Flight of the Horse""?",Larry Niven
P1,author,19810,single,Q3,"Who is the author of the book ""Jackson's Dilemma""?",Iris Murdoch
P1,author,19810,single,Q3,"Who is the author of the book ""Handle with Care (novel)""?",Jodi Picoult
P1,author,19810,single,Q3,"Who is the author of the book ""Rakvere romaan""?",Jaan Kross
P1,author,19810,single,Q3,"Who is the author of the book ""The Merman's Children""?",Poul Anderson
P1,author,19810,single,Q3,"Who is the author of the book ""To Whom This May Come""?",Edward Bellamy
P1,author,19810,single,Q3,"Who is the author of the book ""Flyy Girl""?",Omar Tyree
P1,author,19810,single,Q3,"Who is the author of the book ""The Life of Mary Baker G. Eddy and the History of Christian Science""?",Willa Cather
P1,author,19810,single,Q3,"Who is the author of the book ""The Boy Who Dared""?",Susan Campbell Bartoletti
P1,author,19810,single,Q3,"Who is the author of the book ""Where Are You Now? (novel)""?",Mary Higgins Clark
P1,author,19810,single,Q3,"Who is the author of the book ""The Darkroom of Damocles""?",Willem Frederik Hermans
P1,author,19810,single,Q3,"Who is the author of the book ""The Underneath (novel)""?",Kathi Appelt
P1,author,19810,single,Q3,"Who is the author of the book ""A Flight of Pigeons""?",Ruskin Bond
P1,author,19810,single,Q3,"Who is the author of the book ""Battle-Pieces and Aspects of the War""?",Herman Melville
P1,author,19810,single,Q3,"Who is the author of the book ""Tatham Mound""?",Piers Anthony
P1,author,19810,single,Q3,"Who is the author of the book ""Nostalgia (novel)""?",Mircea Cărtărescu
P1,author,19810,single,Q3,"Who is the author of the book ""Shelter (novel)""?",Harlan Coben
P1,author,19810,single,Q3,"Who is the author of the book ""Ishi no Ketsumyaku""?",Ryō Hanmura
P1,author,19810,single,Q3,"Who is the author of the book ""The Shuttle (novel)""?",Frances Hodgson Burnett
P1,author,19810,single,Q3,"Who is the author of the book ""Book of Enchantments""?",Patricia Wrede
P1,author,19810,single,Q3,"Who is the author of the book ""Steel Rose (novel)""?",Kara Dalkey
P1,author,19810,single,Q3,"Who is the author of the book ""William's Television Show""?",Richmal Crompton
P1,author,19810,single,Q3,"Who is the author of the book ""Widdershins (novel)""?",Charles de Lint
P1,author,19810,single,Q3,"Who is the author of the book ""The Demon under the Microscope""?",Thomas Hager
P1,author,19810,single,Q3,"Who is the author of the book ""They Used Dark Forces""?",Dennis Wheatley
P1,author,19810,single,Q3,"Who is the author of the book ""Pow! (novel)""?",Mo Yan
P1,author,19810,single,Q3,"Who is the author of the book ""Your Face Tomorrow Volume 2: Dance and Dream""?",Javier Marías
P1,author,19810,single,Q3,"Who is the author of the book ""El Deafo""?",Cece Bell
P1,author,19810,single,Q3,"Who is the author of the book ""Elissa (book)""?",H. Rider Haggard
P1,author,19810,single,Q3,"Who is the author of the book ""This Sweet Sickness""?",Patricia Highsmith
P1,author,19810,single,Q3,"Who is the author of the book ""The Gunpowder Plot: Terror and Faith in 1605""?",Antonia Fraser
P1,author,19810,single,Q3,"Who is the author of the book ""In the Springtime of the Year""?",Susan Hill
P1,author,19810,single,Q3,"Who is the author of the book ""That One Day""?",Donald Hall
P1,author,19810,single,Q3,"Who is the author of the book ""The Narrative of Arthur Gordon Pym of Nantucket""?",Edgar Allan Poe
P1,author,19810,single,Q3,"Who is the author of the book ""Childhood Memories (book)""?",Ion Creangă
P1,author,19810,single,Q3,"Who is the author of the book ""Mouse Noses on Toast""?",Daren King
P1,author,19810,single,Q3,"Who is the author of the book ""Aladore""?",Henry Newbolt
P1,author,19810,single,Q3,"Who is the author of the book ""Space on My Hands""?",Fredric Brown
P1,author,19810,single,Q3,"Who is the author of the book ""Prajapati (novel)""?",Samaresh Basu
P1,author,19810,single,Q3,"Who is the author of the book ""Against Medical Advice: A True Story""?",James Patterson
P1,author,19810,single,Q3,"Who is the author of the book ""The Happy Isles of Oceania""?",Paul Theroux
P1,author,19810,single,Q3,"Who is the author of the book ""Van Troff's Cylinder""?",Janusz Zajdel
P1,author,19810,single,Q3,"Who is the author of the book ""Hide and Seek (Patterson novel)""?",James Patterson
P1,author,19810,single,Q3,"Who is the author of the book ""The Dragon Lord""?",David Drake
P1,author,19810,single,Q3,"Who is the author of the book ""Lock and Key""?",Sarah Dessen
P1,author,19810,single,Q3,"Who is the author of the book ""Pirate Freedom""?",Gene Wolfe
P1,author,19810,single,Q3,"Who is the author of the book ""Follett's Modern American Usage""?",Wilson Follett
P1,author,19810,single,Q3,"Who is the author of the book ""Little Fur Family""?",Margaret Wise Brown
P1,author,19810,single,Q3,"Who is the author of the book ""Arabella (novel)""?",Georgette Heyer
P1,author,19810,single,Q3,"Who is the author of the book ""Quelling the People""?",Timothy Brook
P1,author,19810,single,Q3,"Who is the author of the book ""Welcome to the Jungle (comics)""?",Jim Butcher
P1,author,19810,single,Q3,"Who is the author of the book ""More Notes of Dirty Old Man""?",Charles Bukowski
P1,author,19810,single,Q3,"Who is the author of the book ""Kings in Grass Castles""?",Mary Durack
P1,author,19810,single,Q3,"Who is the author of the book ""Regeneration (Haggard book)""?",H. Rider Haggard
P1,author,19810,single,Q3,"Who is the author of the book ""The Science of Discworld III: Darwin's Watch""?",Terry Pratchett
P1,author,19810,single,Q3,"Who is the author of the book ""The Parable of the Blind (novel)""?",Gert Hofmann
P1,author,19810,single,Q3,"Who is the author of the book ""Sam Steele's Adventures on Land and Sea""?",L. Frank Baum
P1,author,19810,single,Q3,"Who is the author of the book ""To Crush the Moon""?",Wil McCarthy
P1,author,19810,single,Q3,"Who is the author of the book ""Daughter of Regals""?",Stephen R. Donaldson
P1,author,19810,single,Q3,"Who is the author of the book ""The Assignment (novella)""?",Friedrich Dürrenmatt
P1,author,19810,single,Q3,"Who is the author of the book ""At Play in the Fields of the Lord (novel)""?",Peter Matthiessen
P1,author,19810,single,Q3,"Who is the author of the book ""The Darkness Gathers (Miscione novel)""?",Lisa Unger
P1,author,19810,single,Q3,"Who is the author of the book ""J (novel)""?",Howard Jacobson
P1,author,19810,single,Q3,"Who is the author of the book ""The Loch""?",Steve Alten
P1,author,19810,single,Q3,"Who is the author of the book ""Agatha Raisin and the Quiche of Death""?",Marion Chesney
P1,author,19810,single,Q3,"Who is the author of the book ""Tigers of the Sea""?",Robert E. Howard
P1,author,19810,single,Q3,"Who is the author of the book ""The Soft Machine""?",William S. Burroughs
P1,author,19810,single,Q3,"Who is the author of the book ""A Walk to Remember (novel)""?",Nicholas Sparks
P1,author,19810,single,Q3,"Who is the author of the book ""Tom Playfair""?",Francis J. Finn
P1,author,19810,single,Q3,"Who is the author of the book ""Conan the Guardian""?",Roland J. Green
P1,author,19810,single,Q3,"Who is the author of the book ""The Wonderful O""?",James Thurber
P1,author,19810,single,Q3,"Who is the author of the book ""The New Machiavelli""?",H. G. Wells
P1,author,19810,single,Q3,"Who is the author of the book ""One Morning in Maine""?",Robert McCloskey
P1,author,19810,single,Q3,"Who is the author of the book ""The First Commandment (novel)""?",Brad Thor
P1,author,19810,single,Q3,"Who is the author of the book ""Four Past Midnight""?",Stephen King
P1,author,19810,single,Q3,"Who is the author of the book ""No entren al 1408""?",Jorge Luis Cáceres
P1,author,19810,single,Q3,"Who is the author of the book ""Trnovska mafija drugič""?",Dim Zupan
P1,author,19810,single,Q3,"Who is the author of the book ""Swords and Crowns and Rings""?",Ruth Park
P1,author,19810,single,Q3,"Who is the author of the book ""A Place of Greater Safety""?",Hilary Mantel
P1,author,19810,single,Q3,"Who is the author of the book ""2312 (novel)""?",Kim Stanley Robinson
P1,author,19810,single,Q3,"Who is the author of the book ""My Secret History""?",Paul Theroux
P1,author,19810,single,Q3,"Who is the author of the book ""Demos (novel)""?",George Gissing
P1,author,19810,single,Q3,"Who is the author of the book ""The Walls Around Us""?",Nova Ren Suma
P1,author,19810,single,Q3,"Who is the author of the book ""The Spy (Cussler novel)""?",Clive Cussler
P1,author,19810,single,Q3,"Who is the author of the book ""The Artist's Widow""?",Shena Mackay
P1,author,19810,single,Q3,"Who is the author of the book ""Progress (book)""?",Fran Lebowitz
P1,author,19810,single,Q3,"Who is the author of the book ""Out of the Silence (James novel)""?",Wendy James (author)
P1,author,19810,single,Q3,"Who is the author of the book ""Nova 1""?",Harry Harrison (writer)
P1,author,19810,single,Q3,"Who is the author of the book ""Opus 200""?",Isaac Asimov
P1,author,19810,single,Q3,"Who is the author of the book ""The Secret River (Rawlings book)""?",Marjorie Kinnan Rawlings
P1,author,19810,single,Q3,"Who is the author of the book ""The Accidental Time Machine""?",Joe Haldeman
P1,author,19810,single,Q3,"Who is the author of the book ""The Creator (novelette)""?",Clifford D. Simak
P1,author,19810,single,Q3,"Who is the author of the book ""A String in the Harp""?",Nancy Bond
P1,author,19810,single,Q3,"Who is the author of the book ""The Road of Bones""?",Anne Fine
P1,author,19810,single,Q3,"Who is the author of the book ""The Astounding Science Fiction Anthology""?",John W. Campbell
P1,author,19810,single,Q3,"Who is the author of the book ""The Last Wizard""?",Tony Shillitoe
P1,author,19810,single,Q3,"Who is the author of the book ""Star Wars: The Old Republic: Annihilation""?",Drew Karpyshyn
P1,author,19810,single,Q3,"Who is the author of the book ""The Floating Opera""?",John Barth
P1,author,19810,single,Q3,"Who is the author of the book ""A Great Fall""?",Mildred Savage
P1,author,19810,single,Q3,"Who is the author of the book ""On Fire: A Teen Wolf Novel""?",Nancy Holder
P1,author,19810,single,Q3,"Who is the author of the book ""Orbit 1""?",Damon Knight
P1,author,19810,single,Q3,"Who is the author of the book ""Fallen In Love""?",Lauren Kate
P1,author,19810,single,Q3,"Who is the author of the book ""Grandpa Never Lies""?",Ralph Fletcher
P1,author,19810,single,Q3,"Who is the author of the book ""Like the Flowing River""?",Paulo Coelho
P1,author,19810,single,Q3,"Who is the author of the book ""The Werewolf Principle""?",Clifford D. Simak
P1,author,19810,single,Q3,"Who is the author of the book ""X Isle""?",Steve Augarde
P1,author,19810,single,Q3,"Who is the author of the book ""Stempenyu""?",Sholem Aleichem
P1,author,19810,single,Q3,"Who is the author of the book ""Journals of Ayn Rand""?",Ayn Rand
P1,author,19810,single,Q3,"Who is the author of the book ""The Kill-Off (novel)""?",Jim Thompson (writer)
P1,author,19810,single,Q3,"Who is the author of the book ""Born of the Sea""?",Victor Kelleher
P1,author,19810,single,Q3,"Who is the author of the book ""Madness Under the Royal Palms""?",Laurence Leamer
P1,author,19810,single,Q3,"Who is the author of the book ""Folklore of Assam""?",Jogesh Das
P1,author,19810,single,Q3,"Who is the author of the book ""NOS4A2""?",Joe Hill (writer)
P1,author,19810,single,Q3,"Who is the author of the book ""Footnotes in Gaza""?",Joe Sacco
P1,author,19810,single,Q3,"Who is the author of the book ""Beneath the Wheel""?",Hermann Hesse
P1,author,19810,single,Q3,"Who is the author of the book ""South Sea Tales (1911)""?",Jack London
P1,author,19810,single,Q3,"Who is the author of the book ""Ancient Evenings""?",Norman Mailer
P1,author,19810,single,Q3,"Who is the author of the book ""The Pillars of Eternity""?",Barrington J. Bayley
P1,author,19810,single,Q2,"Who is the author of the book ""Thakurmar Jhuli""?",Dakshinaranjan Mitra Majumder
P1,author,19810,single,Q2,"Who is the author of the book ""Sébastien Roch""?",Octave Mirbeau
P1,author,19810,single,Q2,"Who is the author of the book ""The Pathologies""?",Zakhar Prilepin
P1,author,19810,single,Q2,"Who is the author of the book ""Holy Hell: A Memoir of Faith, Devotion, and Pure Madness""?",Gail Tredwell
P1,author,19810,single,Q2,"Who is the author of the book ""The Empty Throne""?",Bernard Cornwell
P1,author,19810,single,Q2,"Who is the author of the book ""Minority Report (2002 collection)""?",Philip K. Dick
P1,author,19810,single,Q2,"Who is the author of the book ""Neoconservatism: Why We Need It""?",Douglas Murray (author)
